user_id,age,gender,has_children,married,days_since_signup,total_trips,booking_lead_time_days,trip_duration_days,total_spend,session_duration_seconds,page_clicks,total_sessions,total_cancellations,cancellation_rate,conversion_rate,Cluster_M
450305,40,female,False,False,1034,3,4.5,5.0,2677.31,128.875,139,8,0,0.0,0.375,3
450615,45,female,False,False,1034,4,8.25,4.75,2752.06,129.875,139,8,0,0.0,0.5,3
451291,56,female,False,True,1034,4,69.0,5.5,5647.1849999999995,119.77777777777777,146,9,0,0.0,0.4444444444444444,3
451674,25,female,True,False,1034,0,,,3435.8849999999998,77.55555555555556,93,9,0,0.0,0.0,2
452034,51,female,False,False,1033,3,143.33333333333334,8.333333333333334,4509.515,1159.75,343,8,2,0.25,0.375,4
452532,34,female,False,False,1033,3,5.25,5.5,3380.63,1083.375,355,8,1,0.125,0.375,4
452594,45,female,True,False,1033,4,7.666666666666667,5.666666666666667,2963.855,166.75,181,8,0,0.0,0.5,3
452612,44,female,True,True,1033,2,11.666666666666666,4.666666666666667,3381.335,846.110514375,279,8,1,0.125,0.25,4
453143,47,female,False,False,1033,5,7.0,2.3333333333333335,3231.46,126.0,135,8,0,0.0,0.625,3
453168,47,female,False,True,1033,4,5.5,2.6666666666666665,3270.675,103.55555555555556,124,9,0,0.0,0.4444444444444444,3
454264,50,female,True,False,1032,1,4.0,0.0,3405.895,137.625,149,8,0,0.0,0.125,2
454430,39,female,False,True,1032,3,7.5,3.5,4789.78,110.375,118,8,0,0.0,0.375,0
454616,46,female,False,True,1032,1,8.0,3.0,3168.045,101.25,108,8,0,0.0,0.125,0
454661,47,female,False,False,1032,3,5.333333333333333,3.3333333333333335,2978.555,118.5,127,8,0,0.0,0.375,3
454920,39,female,False,True,1032,5,9.0,3.25,6184.495,124.5,134,8,0,0.0,0.625,3
454934,43,female,False,True,1032,3,6.0,3.5,2575.04,638.055130625,215,8,1,0.125,0.375,4
454955,52,female,False,True,1032,1,12.0,4.0,3153.6949999999997,76.875,82,8,0,0.0,0.125,0
456226,49,female,False,False,1031,5,50.4,7.8,7168.745000000001,122.375,130,8,0,0.0,0.625,3
456318,31,female,False,False,1031,1,7.0,3.0,3020.015,112.375,120,8,0,0.0,0.125,2
456663,39,female,True,True,1031,2,8.0,3.0,3527.745,76.44444444444444,92,9,0,0.0,0.2222222222222222,0
456671,39,female,False,False,1031,1,5.0,2.0,3064.845,101.625,109,8,0,0.0,0.125,2
457468,42,female,False,True,1031,4,6.5,5.0,2657.5299999999997,136.5,146,8,0,0.0,0.5,3
457599,40,female,False,True,1031,5,5.75,3.0,2409.98,140.5,150,8,0,0.0,0.625,3
457967,22,female,False,False,1030,0,,,3054.12,91.875,98,8,0,0.0,0.0,2
458479,46,female,False,False,1030,4,4.6,1.6,2509.015,2137.625,685,8,2,0.25,0.5,4
458688,44,female,False,False,1030,2,7.0,8.0,2800.035,197.33333333333334,239,9,0,0.0,0.2222222222222222,2
458725,19,female,False,False,1030,0,,,3054.12,61.125,65,8,0,0.0,0.0,2
458762,41,female,True,True,1030,4,6.0,1.6666666666666667,3011.31,91.66666666666667,110,9,0,0.0,0.4444444444444444,3
458814,33,female,False,False,1030,4,7.333333333333333,3.0,2558.465,103.375,112,8,0,0.0,0.5,3
458855,31,female,True,True,1030,2,6.0,2.5,3503.015,122.44444444444444,148,9,0,0.0,0.2222222222222222,0
458919,38,female,False,False,1030,2,5.5,2.5,3626.8199999999997,125.125,135,8,0,0.0,0.25,2
459229,43,female,False,True,1030,4,6.0,6.75,5073.25,91.5,99,8,0,0.0,0.5,3
459486,30,female,False,False,1030,2,7.0,3.0,3553.545,102.88888888888889,125,9,0,0.0,0.2222222222222222,2
459645,31,female,False,False,1030,1,7.0,6.0,3749.8999999999996,85.88888888888889,103,9,0,0.0,0.1111111111111111,2
460072,50,male,False,False,1029,2,6.0,1.0,3008.085,123.375,134,8,0,0.0,0.25,2
460181,67,female,False,True,1029,2,9.0,3.0,2895.7749999999996,90.25,97,8,0,0.0,0.25,0
460553,56,female,True,True,1029,3,8.0,6.0,3185.425,234.375,252,8,0,0.0,0.375,0
460625,47,female,True,True,1029,5,7.0,5.0,3188.62,511.2835908888889,264,9,1,0.1111111111111111,0.5555555555555556,4
461559,33,female,False,False,1029,4,5.75,3.5,2682.93,157.5,168,8,0,0.0,0.5,3
461744,32,female,False,False,1028,2,8.0,4.0,3255.27,89.44444444444444,108,9,0,0.0,0.2222222222222222,2
461791,51,female,True,True,1028,3,8.666666666666666,3.6666666666666665,3747.39,90.33333333333333,110,9,0,0.0,0.3333333333333333,0
462127,42,female,False,True,1028,2,6.0,2.0,3150.49,187.25,202,8,0,0.0,0.25,0
462456,41,female,True,False,1028,5,9.2,2.2,2404.165,129.875,141,8,0,0.0,0.625,3
462894,52,female,False,False,1028,1,8.0,5.0,3544.5499999999997,112.11111111111111,136,9,0,0.0,0.1111111111111111,2
463652,39,female,False,True,1027,1,8.0,,2878.975,76.375,83,8,0,0.0,0.125,0
463698,38,female,False,False,1027,4,7.5,3.5,2309.11,135.5,145,8,0,0.0,0.5,3
463783,51,female,False,False,1027,4,7.0,3.6666666666666665,3208.06,72.55555555555556,86,9,0,0.0,0.4444444444444444,3
463867,32,female,False,False,1027,2,6.0,2.5,2792.1,118.25,125,8,0,0.0,0.25,2
463910,45,female,False,False,1027,5,10.4,3.0,3785.735,139.5,150,8,0,0.0,0.625,3
464080,72,female,False,True,1027,1,5.0,6.0,2799.055,109.125,118,8,0,0.0,0.125,0
464160,50,female,True,True,1027,2,8.0,7.0,3377.665,52.0,55,8,0,0.0,0.25,0
464239,50,female,False,False,1027,3,6.666666666666667,4.0,2733.875,132.375,143,8,0,0.0,0.375,3
464542,26,female,True,False,1027,1,8.0,2.0,3352.755,131.125,141,8,0,0.0,0.125,2
464597,60,female,True,True,1027,1,,,3054.12,56.375,60,8,0,0.0,0.125,0
464614,39,female,False,False,1027,4,6.0,4.333333333333333,3304.005,1138.875,392,8,1,0.125,0.5,4
464673,51,male,True,True,1027,4,7.333333333333333,4.666666666666667,3117.005,115.125,124,8,0,0.0,0.5,3
464782,49,female,True,True,1027,2,4.0,2.0,2724.525,90.125,96,8,0,0.0,0.25,0
464855,30,female,True,False,1027,2,121.66666666666667,11.0,11455.595000000001,1002.0,234,8,1,0.125,0.25,1
465138,38,female,False,False,1027,4,6.0,3.5,2373.0299999999997,141.625,153,8,0,0.0,0.5,3
465343,54,female,True,True,1027,2,7.5,4.5,4019.18,101.625,109,8,0,0.0,0.25,0
465531,35,female,False,True,1027,2,6.5,5.5,2696.2999999999997,91.875,98,8,0,0.0,0.25,0
465568,51,female,True,True,1027,1,,,3054.12,83.125,90,8,0,0.0,0.125,0
465731,57,female,False,False,1026,3,6.0,4.0,3818.68,1057.75,370,8,1,0.125,0.375,4
466205,40,female,True,True,1026,4,8.5,2.0,3640.45,106.5,112,8,0,0.0,0.5,3
466342,18,male,False,False,1026,2,,,3054.12,60.25,65,8,0,0.0,0.25,2
466723,41,female,False,True,1026,4,5.6,3.4,2838.425,327.0878335,227,8,1,0.125,0.5,4
467007,50,male,True,True,1026,4,61.0,7.666666666666667,12870.835,122.25,133,8,0,0.0,0.5,3
467092,19,female,True,False,1026,1,168.0,12.0,3192.6499999999996,976.5,281,8,1,0.125,0.125,1
467339,44,female,True,False,1026,3,6.333333333333333,3.0,2474.965,83.5,89,8,0,0.0,0.375,3
467809,48,female,True,False,1025,3,8.0,2.3333333333333335,3268.795,98.125,105,8,0,0.0,0.375,3
467892,33,female,False,False,1025,5,6.4,2.6,4166.485,266.625,216,8,1,0.125,0.625,4
468106,46,female,False,False,1025,4,7.25,3.75,3537.44,153.125,164,8,0,0.0,0.5,3
468370,34,female,False,False,1025,4,7.0,6.0,2452.99,157.375,170,8,0,0.0,0.5,3
468409,51,female,False,True,1025,5,5.0,4.0,3230.335,1002.875,309,8,1,0.125,0.625,4
468666,44,female,True,False,1025,3,6.666666666666667,2.0,3828.6949999999997,132.0,177,10,0,0.0,0.3,3
468801,45,female,True,True,1025,3,5.666666666666667,3.3333333333333335,2987.805,93.875,101,8,0,0.0,0.375,0
468808,47,female,True,False,1025,4,7.5,2.75,3433.2999999999997,127.125,135,8,0,0.0,0.5,3
468832,39,female,False,True,1025,5,86.8,10.8,2853.895,758.92437825,215,8,1,0.125,0.625,4
469237,19,female,True,False,1025,1,,,3054.12,84.125,90,8,0,0.0,0.125,2
469418,26,female,True,True,1025,0,,,3054.12,69.75,75,8,0,0.0,0.0,2
469440,45,female,True,True,1025,4,9.0,2.3333333333333335,2941.4049999999997,753.674809375,260,8,1,0.125,0.5,4
469464,47,female,False,True,1025,4,6.0,2.5,3498.97,84.75,92,8,0,0.0,0.5,3
469699,56,female,True,True,1024,2,7.0,,3148.12,138.77777777777777,167,9,0,0.0,0.2222222222222222,0
469767,49,female,False,True,1024,4,6.25,4.0,3130.64,203.875,220,8,0,0.0,0.5,3
469824,53,female,False,False,1024,3,9.5,6.0,2480.84,135.25,146,8,0,0.0,0.375,3
471077,58,female,False,True,1024,6,8.333333333333334,2.0,2718.53,148.375,157,8,0,0.0,0.75,3
471161,42,female,False,False,1024,2,6.0,3.0,3424.02,122.875,133,8,0,0.0,0.25,2
471186,51,female,False,True,1024,2,5.5,2.5,3469.0699999999997,115.625,124,8,0,0.0,0.25,0
471500,28,female,True,False,1024,3,6.0,5.0,2923.165,91.375,99,8,0,0.0,0.375,2
471565,31,female,True,False,1024,2,9.0,2.0,2867.115,79.875,86,8,0,0.0,0.25,2
471649,49,female,True,True,1023,1,,,3054.12,70.875,77,8,0,0.0,0.125,0
471687,42,female,False,True,1023,4,9.5,3.0,3600.535,161.66666666666666,195,9,0,0.0,0.4444444444444444,3
471717,47,female,True,True,1023,3,6.333333333333333,2.6666666666666665,2673.295,102.25,111,8,0,0.0,0.375,0
471935,49,female,False,True,1023,3,6.5,2.0,3979.725,179.11111111111111,218,9,0,0.0,0.3333333333333333,0
471946,46,female,True,True,1023,1,,,3054.12,98.625,107,8,0,0.0,0.125,0
471973,37,female,True,False,1023,0,,,3054.12,62.25,67,8,0,0.0,0.0,2
472394,43,female,False,False,1023,2,8.0,7.0,3050.205,112.25,120,8,0,0.0,0.25,2
472446,19,female,False,False,1023,2,116.0,6.5,2495.86,161.0,172,8,0,0.0,0.25,2
472614,41,female,False,False,1023,2,8.5,3.0,3073.13,143.75,153,8,0,0.0,0.25,2
472713,42,female,True,True,1023,4,47.5,4.5,3080.585,137.22222222222223,169,9,0,0.0,0.4444444444444444,3
472785,47,male,False,False,1023,3,5.666666666666667,4.0,2935.645,94.25,101,8,0,0.0,0.375,3
472966,38,female,False,True,1023,2,8.0,1.0,3395.275,89.11111111111111,108,9,0,0.0,0.2222222222222222,0
473332,51,female,False,True,1023,4,6.0,2.0,3702.455,125.625,135,8,0,0.0,0.5,3
473343,49,female,False,True,1023,3,6.333333333333333,3.6666666666666665,2793.845,145.125,157,8,0,0.0,0.375,0
473402,43,female,False,True,1023,3,171.25,10.0,4120.849999999999,862.673037625,226,8,1,0.125,0.375,1
473467,44,female,False,True,1022,4,72.33333333333333,7.333333333333333,4042.55,191.11111111111111,231,9,0,0.0,0.4444444444444444,3
473568,50,female,True,True,1022,1,6.0,3.0,3254.675,89.25,95,8,0,0.0,0.125,0
473712,47,female,False,False,1022,6,6.0,3.0,2684.3849999999998,182.5,196,8,0,0.0,0.75,3
473847,33,female,True,False,1022,1,9.0,7.0,3478.435,78.375,84,8,0,0.0,0.125,2
474007,19,female,False,False,1022,1,6.0,1.0,2749.585,48.625,52,8,0,0.0,0.125,2
474120,44,male,True,False,1022,4,6.4,4.2,5337.245,1111.5,429,8,1,0.125,0.5,4
474239,26,female,True,True,1022,1,252.0,10.0,11769.65,529.7146325,140,8,1,0.125,0.125,1
474261,35,female,False,False,1022,3,5.0,3.0,2736.055,125.5,135,8,0,0.0,0.375,3
474278,26,female,False,False,1022,0,,,3054.12,62.625,66,8,0,0.0,0.0,2
474384,43,female,False,True,1022,4,5.25,2.5,2940.23,162.0,174,8,0,0.0,0.5,3
474464,58,female,False,True,1022,3,6.0,3.6666666666666665,4686.275,106.5,115,8,0,0.0,0.375,0
474546,54,female,False,True,1022,5,7.0,4.6,3256.2749999999996,122.625,133,8,0,0.0,0.625,3
474951,38,female,False,False,1022,5,6.8,3.2,4016.895,121.4,164,10,0,0.0,0.5,3
474980,42,female,False,True,1022,3,7.5,4.0,2526.25,112.125,122,8,0,0.0,0.375,0
475060,32,female,False,False,1022,2,5.5,6.0,2586.0699999999997,69.125,74,8,0,0.0,0.25,2
475130,47,female,True,True,1022,6,7.0,2.8333333333333335,3087.1,164.875,177,8,0,0.0,0.75,3
475467,37,female,False,False,1022,3,5.0,3.6666666666666665,2885.215,112.5,120,8,0,0.0,0.375,3
475531,39,female,False,False,1022,4,7.5,5.25,3228.625,108.22222222222223,130,9,0,0.0,0.4444444444444444,3
476081,58,female,True,True,1021,4,6.666666666666667,3.6666666666666665,2651.545,138.25,147,8,0,0.0,0.5,3
476104,51,female,True,False,1021,7,7.833333333333333,2.1666666666666665,3409.84,165.75,178,8,0,0.0,0.875,3
476124,36,female,False,False,1021,3,9.0,3.6666666666666665,3163.345,93.0,100,8,0,0.0,0.375,2
476173,25,female,False,False,1021,1,,,3054.12,89.375,96,8,0,0.0,0.125,2
476270,52,male,False,False,1021,3,5.5,2.5,2917.88,111.375,118,8,0,0.0,0.375,3
476393,53,female,False,True,1021,2,6.5,3.5,3223.92,148.0,159,8,0,0.0,0.25,0
476436,43,female,True,True,1021,4,8.0,4.0,2725.0699999999997,191.5,206,8,0,0.0,0.5,3
476535,50,female,True,False,1021,4,6.25,2.0,3701.035,116.77777777777777,142,9,0,0.0,0.4444444444444444,3
476665,40,female,False,True,1021,6,7.0,3.3333333333333335,4412.54,132.875,143,8,0,0.0,0.75,3
476693,38,female,False,False,1021,4,6.75,2.5,3794.27,156.375,168,8,0,0.0,0.5,3
476714,46,female,False,False,1021,3,9.0,4.0,3056.4849999999997,191.375,205,8,0,0.0,0.375,3
476742,50,male,True,False,1021,2,13.0,6.0,2882.1549999999997,90.5,96,8,0,0.0,0.25,2
476916,34,female,True,False,1021,0,,,3054.12,100.25,109,8,0,0.0,0.0,2
476956,29,female,False,False,1021,3,6.5,3.0,3256.11,85.0,92,8,0,0.0,0.375,2
477285,53,female,False,True,1021,2,7.0,3.0,2923.15,86.875,93,8,0,0.0,0.25,0
477316,40,female,False,False,1021,4,6.0,4.333333333333333,3541.095,173.75,187,8,0,0.0,0.5,3
477597,49,female,True,True,1020,2,5.5,3.0,3690.59,96.25,102,8,0,0.0,0.25,0
477730,46,female,False,False,1020,5,6.6,5.4,4631.005,171.75,185,8,0,0.0,0.625,3
477805,34,female,False,False,1020,1,,,3054.12,113.5,124,8,0,0.0,0.125,2
478003,55,male,False,True,1020,3,9.0,1.6666666666666667,4085.895,92.1,124,10,0,0.0,0.3,0
478146,50,female,False,True,1020,3,148.66666666666666,7.0,3853.635,1016.875,325,8,1,0.125,0.375,4
478188,31,male,False,False,1020,3,7.0,3.0,2893.52,80.125,86,8,0,0.0,0.375,2
478228,28,male,False,True,1020,2,6.0,2.0,3001.335,81.25,88,8,0,0.0,0.25,2
478291,48,female,True,True,1020,2,6.5,3.5,3092.91,125.5,135,8,0,0.0,0.25,0
478533,49,female,False,True,1020,1,5.0,5.0,3118.015,85.75,92,8,0,0.0,0.125,0
478585,48,female,False,False,1020,5,8.8,2.6,4112.455,134.375,143,8,0,0.0,0.625,3
478760,22,female,False,False,1020,2,223.5,10.0,14080.95,1166.0135055,474,8,1,0.125,0.25,1
478801,51,female,False,True,1020,3,6.0,3.0,3626.575,115.7,157,10,0,0.0,0.3,0
478834,42,male,True,False,1020,0,,,3054.12,86.375,93,8,0,0.0,0.0,2
479071,38,female,False,False,1020,5,7.25,2.5,3297.425,129.55555555555554,157,9,0,0.0,0.5555555555555556,3
479078,19,male,False,False,1020,1,8.0,8.0,3353.215,67.375,71,8,0,0.0,0.125,2
479101,37,female,True,False,1020,1,7.0,2.0,2800.9849999999997,163.5,176,8,0,0.0,0.125,2
479254,45,female,False,True,1020,3,7.666666666666667,3.6666666666666665,3058.84,108.77777777777777,130,9,0,0.0,0.3333333333333333,0
479524,34,female,False,False,1019,1,231.5,10.0,12355.715,870.5555555555555,251,9,1,0.1111111111111111,0.1111111111111111,1
479785,38,male,True,True,1019,0,,,3054.12,42.75,46,8,0,0.0,0.0,0
480186,25,female,False,False,1019,0,,,3054.12,195.25,211,8,0,0.0,0.0,2
480313,49,female,False,True,1019,3,6.0,2.5,2083.33,1080.625,395,8,1,0.125,0.375,4
480331,42,female,False,True,1019,3,8.0,4.0,2623.625,94.0,100,8,0,0.0,0.375,0
480690,48,female,False,False,1019,4,9.75,3.75,2375.65,147.0,158,8,0,0.0,0.5,3
480796,42,female,True,False,1019,3,8.5,3.5,3871.8,86.5,91,8,0,0.0,0.375,3
480877,49,female,False,True,1019,4,8.0,3.5,2677.33,110.5,119,8,0,0.0,0.5,3
480895,43,female,False,False,1019,3,5.25,5.0,5314.17,1086.125,400,8,1,0.125,0.375,4
480975,72,female,False,True,1019,0,,,3054.12,64.375,70,8,0,0.0,0.0,0
481050,48,female,True,True,1019,2,7.0,1.0,3037.9849999999997,156.875,168,8,0,0.0,0.25,0
481245,48,female,False,False,1019,2,7.0,9.5,3526.715,85.44444444444444,104,9,0,0.0,0.2222222222222222,2
481292,34,female,False,False,1019,4,8.5,2.5,3222.29,126.75,134,8,0,0.0,0.5,3
481358,19,female,False,False,1019,1,168.0,14.0,2681.625,69.75,75,8,0,0.0,0.125,2
481554,48,female,False,True,1018,5,8.0,4.6,6103.69,111.88888888888889,135,9,0,0.0,0.5555555555555556,3
481622,43,female,False,True,1018,4,9.0,5.0,2781.98,125.75,134,8,0,0.0,0.5,3
481772,35,female,False,False,1018,3,3.0,5.0,2772.275,145.375,157,8,0,0.0,0.375,3
481781,76,female,False,False,1018,0,,,3435.8849999999998,65.0,78,9,0,0.0,0.0,0
482264,44,female,True,True,1018,4,9.666666666666666,5.666666666666667,2743.955,117.25,127,8,0,0.0,0.5,3
482335,43,female,False,False,1018,1,,,3435.8849999999998,75.44444444444444,91,9,0,0.0,0.1111111111111111,2
482424,41,female,False,False,1018,4,6.666666666666667,2.6666666666666665,3557.15,128.33333333333334,153,9,0,0.0,0.4444444444444444,3
482548,30,female,True,False,1018,4,72.4,7.0,11429.695,193.375,138,8,1,0.125,0.5,1
482602,46,female,False,False,1018,4,8.0,3.5,2753.04,184.875,199,8,0,0.0,0.5,3
482621,49,female,True,True,1018,2,8.0,3.0,3959.555,84.875,93,8,0,0.0,0.25,0
482630,32,female,False,False,1018,2,7.0,2.5,2942.97,174.5,187,8,0,0.0,0.25,2
482744,40,female,False,False,1018,4,6.0,3.75,3123.135,120.77777777777777,146,9,0,0.0,0.4444444444444444,3
482811,69,male,False,False,1018,1,147.0,13.0,6473.93,989.5,297,8,1,0.125,0.125,1
483224,47,female,False,False,1018,3,7.0,5.0,2914.765,166.5,177,8,0,0.0,0.375,3
483237,38,female,False,True,1018,4,6.75,4.75,2619.44,128.75,139,8,0,0.0,0.5,3
483345,46,female,True,True,1017,5,6.4,3.4,2921.005,153.0,164,8,0,0.0,0.625,3
483480,40,male,True,True,1017,5,5.333333333333333,4.0,2566.6549999999997,120.0,128,8,0,0.0,0.625,3
483483,47,female,True,True,1017,2,6.5,3.0,2566.4,115.375,123,8,0,0.0,0.25,0
483525,47,female,True,True,1017,1,9.0,4.0,3033.165,158.625,169,8,0,0.0,0.125,0
483603,40,female,False,False,1017,4,6.5,3.25,3267.955,123.22222222222223,148,9,0,0.0,0.4444444444444444,3
483928,42,female,False,False,1017,5,6.6,3.8,2529.065,161.875,174,8,0,0.0,0.625,3
483982,19,female,False,False,1017,2,9.0,5.5,2804.3199999999997,85.0,91,8,0,0.0,0.25,2
484249,44,female,False,True,1017,3,8.666666666666666,9.0,3153.515,97.625,105,8,0,0.0,0.375,0
484342,19,female,False,False,1017,1,178.5,14.0,2990.79,613.862767625,120,8,1,0.125,0.125,1
484418,38,female,False,True,1017,3,7.333333333333333,4.666666666666667,3221.285,115.125,125,8,0,0.0,0.375,0
484987,58,female,False,False,1017,4,6.25,4.666666666666667,2658.59,141.25,152,8,0,0.0,0.5,3
485149,43,female,False,False,1017,3,5.666666666666667,2.3333333333333335,3088.42,106.44444444444444,128,9,0,0.0,0.3333333333333333,3
485260,51,female,True,True,1017,2,7.0,4.0,2941.55,110.5,119,8,0,0.0,0.25,0
485393,28,female,False,False,1017,1,273.0,17.0,5888.89,970.875,276,8,1,0.125,0.125,1
485505,29,female,False,False,1016,2,6.5,2.0,2615.21,79.625,85,8,0,0.0,0.25,2
485518,29,female,False,False,1016,0,,,3054.12,170.75,183,8,0,0.0,0.0,2
485536,38,female,True,True,1016,0,,,3435.8849999999998,70.55555555555556,84,9,0,0.0,0.0,0
485544,42,female,False,True,1016,8,6.75,5.125,7481.719999999999,172.75,184,8,0,0.0,1.0,3
485591,50,female,False,True,1016,4,9.0,2.3333333333333335,3185.615,101.75,110,8,0,0.0,0.5,3
485658,33,female,False,False,1016,3,6.25,2.5,3227.04,1251.875,580,8,1,0.125,0.375,4
485780,41,female,True,False,1016,3,5.5,7.0,2785.19,148.25,160,8,0,0.0,0.375,3
485785,32,female,False,False,1016,3,5.0,2.5,3955.22,100.125,107,8,0,0.0,0.375,2
485891,34,female,True,False,1016,2,5.0,3.0,2900.215,754.053159375,316,8,1,0.125,0.25,4
485894,44,female,True,False,1016,3,5.5,4.0,3010.06,105.875,114,8,0,0.0,0.375,3
486046,75,female,False,True,1016,1,,,3054.12,74.625,80,8,0,0.0,0.125,0
486113,50,female,False,True,1016,2,4.0,2.5,3038.22,129.25,139,8,0,0.0,0.25,0
486191,69,female,False,True,1016,1,,,3054.12,69.0,73,8,0,0.0,0.125,0
486261,39,female,False,False,1016,2,7.0,4.0,3902.805,71.25,77,8,0,0.0,0.25,2
486268,27,female,False,False,1016,0,,,3054.12,106.25,114,8,0,0.0,0.0,2
486270,29,female,False,False,1016,3,7.5,3.0,3416.6,131.625,141,8,0,0.0,0.375,2
486366,49,female,False,True,1016,3,4.0,5.0,3358.7349999999997,105.25,113,8,0,0.0,0.375,0
486447,27,female,True,False,1016,1,246.0,,3379.41,450.2557765,137,8,1,0.125,0.125,1
486454,47,male,True,True,1016,3,8.666666666666666,3.0,2795.6949999999997,111.5,119,8,0,0.0,0.375,0
486605,31,female,False,False,1016,1,11.0,,2999.795,98.875,108,8,0,0.0,0.125,2
486671,56,female,True,True,1016,5,6.0,3.0,3934.125,192.875,207,8,0,0.0,0.625,3
486751,51,female,False,True,1016,4,6.4,3.8,5487.755,873.9,407,10,1,0.1,0.4,4
486823,27,female,False,False,1016,3,8.0,3.0,4830.025,143.0,154,8,0,0.0,0.375,2
487002,21,female,False,False,1016,1,8.0,8.0,2835.505,81.625,88,8,0,0.0,0.125,2
487036,42,female,True,True,1016,1,7.0,3.0,3339.62,99.11111111111111,118,9,0,0.0,0.1111111111111111,0
487040,38,female,True,False,1016,3,8.0,3.0,3028.025,162.125,174,8,0,0.0,0.375,3
487101,41,female,False,True,1016,4,6.25,2.75,3443.1099999999997,137.125,146,8,0,0.0,0.5,3
487276,66,female,False,True,1016,4,7.666666666666667,3.3333333333333335,3130.895,150.5,162,8,0,0.0,0.5,3
487352,19,female,True,False,1016,2,4.0,,2967.745,78.25,83,8,0,0.0,0.25,2
487453,43,female,False,False,1015,6,7.142857142857143,4.666666666666667,2551.355,1184.5,506,8,1,0.125,0.75,4
487637,53,male,True,False,1015,3,5.0,3.0,2974.7999999999997,98.625,106,8,0,0.0,0.375,3
487680,51,female,True,True,1015,3,8.0,3.75,4655.695,244.02806444444442,210,9,1,0.1111111111111111,0.3333333333333333,4
487715,50,female,False,True,1015,5,7.333333333333333,2.5,5593.06,1058.640415125,373,8,1,0.125,0.625,4
487858,43,female,False,True,1015,3,7.5,4.5,3250.29,97.5,104,8,0,0.0,0.375,0
487954,42,male,False,False,1015,4,8.333333333333334,2.6666666666666665,4454.75,107.11111111111111,130,9,0,0.0,0.4444444444444444,3
488009,48,female,False,False,1015,2,6.5,1.0,2410.0499999999997,73.0,79,8,0,0.0,0.25,2
488099,18,female,False,False,1015,0,,,3054.12,69.75,74,8,0,0.0,0.0,2
488246,19,female,False,False,1015,1,,,3054.12,72.75,78,8,0,0.0,0.125,2
488314,58,female,False,True,1015,4,6.4,2.8,3436.085,1086.5,401,8,1,0.125,0.5,4
488410,52,female,True,True,1015,3,7.333333333333333,4.666666666666667,2499.695,123.875,134,8,0,0.0,0.375,0
488430,18,female,False,False,1015,1,134.5,13.0,7224.529999999999,943.5,247,8,1,0.125,0.125,1
488462,46,female,False,True,1015,5,8.0,4.333333333333333,2158.87,100.5,108,8,0,0.0,0.625,3
488480,43,male,False,True,1015,3,150.0,1.0,3631.415,396.139094125,140,8,1,0.125,0.375,4
488511,46,female,False,True,1015,3,10.5,5.0,3123.4399999999996,152.125,166,8,0,0.0,0.375,0
488529,49,female,True,True,1015,3,7.666666666666667,3.6666666666666665,3831.115,100.75,109,8,0,0.0,0.375,0
488539,51,female,False,True,1015,0,,,3054.12,90.125,96,8,0,0.0,0.0,0
488672,51,female,False,True,1015,4,7.333333333333333,5.666666666666667,3068.865,147.625,160,8,0,0.0,0.5,3
