date,id,store_nbr,item_nbr,unit_sales,onpromotion,perishable,family,city,store_type,cluster,dcoilwtico,type,locale,locale_name,description,transferred,year,month,day,dayofweek,dayofyear,weekofyear,quarter,is_weekend,unit_sales_rolling_mean_7d,unit_sales_rolling_mean_14d,unit_sales_rolling_mean_30d
2014-03-19,20855487,34,454426,0.6931471805599453,0,0,2,0,4,6,100.71,-1,-1,-1,-1,-1,2014,3,19,2,78,12,1,0,,,
2014-03-06,20023166,36,257848,1.6094379124341003,0,0,1,1,2,10,101.82,-1,-1,-1,-1,-1,2014,3,6,3,65,10,1,0,,,
2014-02-27,19580980,27,805311,1.791759469228055,0,0,1,3,3,1,102.68,-1,-1,-1,-1,-1,2014,2,27,3,58,9,1,0,,,
2014-01-22,17648891,24,1166478,0.6931471805599453,0,0,2,0,3,1,96.35,-1,-1,-1,-1,-1,2014,1,22,2,22,4,1,0,,,
2014-01-07,16693988,35,308924,1.6094379124341003,0,0,0,2,1,3,93.31,-1,-1,-1,-1,-1,2014,1,7,1,7,2,1,0,,,
2014-03-22,21042092,28,686034,1.0986122886681098,0,0,1,0,2,10,,-1,-1,-1,-1,-1,2014,3,22,5,81,12,1,1,,,
2014-01-06,16630900,35,125430,2.4849066497880004,0,0,2,2,1,3,93.12,-1,-1,-1,-1,-1,2014,1,6,0,6,2,1,0,,,
2014-02-25,19507687,51,586823,1.6094379124341003,0,0,0,0,0,17,102.2,-1,-1,-1,-1,-1,2014,2,25,1,56,9,1,0,,,
2014-01-19,17455622,24,883336,1.3862943611198906,0,0,0,0,3,1,,-1,-1,-1,-1,-1,2014,1,19,6,19,3,1,1,,,
2014-01-11,16940108,27,740714,2.0794415416798357,0,0,0,3,3,1,,-1,-1,-1,-1,-1,2014,1,11,5,11,2,1,1,,,
2014-02-24,19439341,32,222975,1.0986122886681098,0,0,2,0,1,3,103.17,-1,-1,-1,-1,-1,2014,2,24,0,55,9,1,0,,,
2014-01-04,16485668,24,219147,0.6931471805599453,0,0,1,0,3,1,,-1,-1,-1,-1,-1,2014,1,4,5,4,1,1,1,,,
2014-02-23,19391843,35,165594,3.4657359027997265,0,0,2,2,1,3,,-1,-1,-1,-1,-1,2014,2,23,6,54,8,1,1,,,
2014-02-20,19242884,35,315220,0.6931471805599453,0,0,2,2,1,3,103.2,-1,-1,-1,-1,-1,2014,2,20,3,51,8,1,0,,,
2014-02-05,18491949,28,641042,3.1354942159291497,0,0,2,0,2,10,97.4,-1,-1,-1,-1,-1,2014,2,5,2,36,6,1,0,,,
2014-03-09,20212391,28,463598,1.791759469228055,0,0,0,0,2,10,,-1,-1,-1,-1,-1,2014,3,9,6,68,10,1,1,,,
2014-02-15,18995874,36,314393,3.2188758248682006,0,0,0,1,2,10,,-1,-1,-1,-1,-1,2014,2,15,5,46,7,1,1,,,
2014-02-12,18838576,24,638296,1.0986122886681098,0,0,2,0,3,1,100.38,-1,-1,-1,-1,-1,2014,2,12,2,43,7,1,0,,,
2014-01-27,17981740,34,1463555,1.0986122886681098,0,0,1,0,4,6,95.82,-1,-1,-1,-1,-1,2014,1,27,0,27,5,1,0,,,
2014-03-30,21567051,36,1143691,1.3862943611198906,0,0,2,1,2,10,,-1,-1,-1,-1,-1,2014,3,30,6,89,13,1,1,,,
2014-01-24,17783914,35,1159415,2.302585092994046,0,0,2,2,1,3,96.66,-1,-1,-1,-1,-1,2014,1,24,4,24,4,1,0,,,
2014-02-28,19635390,34,812726,3.1780538303479458,0,0,0,0,4,6,102.88,-1,-1,-1,-1,-1,2014,2,28,4,59,9,1,0,,,
2014-03-16,20666842,36,1346627,1.791759469228055,0,0,0,1,2,10,,-1,-1,-1,-1,-1,2014,3,16,6,75,11,1,1,,,
2014-02-02,18338851,28,839363,3.4657359027997265,0,0,1,0,2,10,,-1,-1,-1,-1,-1,2014,2,2,6,33,5,1,1,,,
2014-03-19,20846008,24,1463888,1.791759469228055,0,0,1,0,3,1,100.71,-1,-1,-1,-1,-1,2014,3,19,2,78,12,1,0,,,
2014-03-02,19756138,26,1464081,0.6931471805599453,0,0,1,0,3,10,,0,0,0,0,0,2014,3,2,6,61,9,1,1,,,
2014-03-09,20219641,35,1160873,1.791759469228055,0,0,2,2,1,3,,-1,-1,-1,-1,-1,2014,3,9,6,68,10,1,1,,,
2014-03-29,21488545,26,1158720,3.367295829986474,0,0,2,0,3,10,,-1,-1,-1,-1,-1,2014,3,29,5,88,13,1,1,,,
2014-01-21,17620158,51,1346630,2.70805020110221,0,0,0,0,0,17,94.51,-1,-1,-1,-1,-1,2014,1,21,1,21,4,1,0,,,
2014-02-08,18644360,32,598492,0.6931471805599453,0,0,2,0,1,3,,-1,-1,-1,-1,-1,2014,2,8,5,39,6,1,1,,,
2014-01-13,17080365,34,1165988,1.791759469228055,0,0,2,0,4,6,91.45,-1,-1,-1,-1,-1,2014,1,13,0,13,3,1,0,,,
2014-03-03,19825537,32,1116113,2.0794415416798357,0,0,2,0,1,3,105.34,0,1,1,1,0,2014,3,3,0,62,10,1,0,,,
2014-01-30,18167254,34,1101724,1.6094379124341003,0,0,1,0,4,6,98.25,-1,-1,-1,-1,-1,2014,1,30,3,30,5,1,0,,,
2014-03-31,21620513,24,1036689,3.1780538303479458,0,0,2,0,3,1,101.57,-1,-1,-1,-1,-1,2014,3,31,0,90,14,1,0,,,
2014-01-05,16560917,30,410257,1.791759469228055,0,0,2,0,1,3,,-1,-1,-1,-1,-1,2014,1,5,6,5,1,1,1,,,
2014-03-18,20790802,32,949053,1.791759469228055,0,0,2,0,1,3,100.08,-1,-1,-1,-1,-1,2014,3,18,1,77,12,1,0,,,
2014-03-30,21567370,36,1464218,1.0986122886681098,0,0,1,1,2,10,,-1,-1,-1,-1,-1,2014,3,30,6,89,13,1,1,,,
2014-02-20,19234081,24,268834,1.6094379124341003,0,0,2,0,3,1,103.2,-1,-1,-1,-1,-1,2014,2,20,3,51,8,1,0,,,
2014-02-03,18397126,36,518091,1.6094379124341003,0,0,1,1,2,10,96.44,-1,-1,-1,-1,-1,2014,2,3,0,34,6,1,0,,,
2014-03-13,20465136,30,414621,1.3862943611198906,0,0,2,0,1,3,98.57,-1,-1,-1,-1,-1,2014,3,13,3,72,11,1,0,,,
2014-01-04,16523935,51,1066900,2.302585092994046,0,0,1,0,0,17,,-1,-1,-1,-1,-1,2014,1,4,5,4,1,1,1,,,
2014-02-23,19386438,27,1159726,0.6931471805599453,0,0,2,3,3,1,,-1,-1,-1,-1,-1,2014,2,23,6,54,8,1,1,,,
2014-01-03,16418913,24,155600,1.6094379124341003,0,0,2,0,3,1,93.66,-1,-1,-1,-1,-1,2014,1,3,4,3,1,1,0,,,
2014-01-25,17851591,36,1246785,2.0794415416798357,0,0,2,1,2,10,,-1,-1,-1,-1,-1,2014,1,25,5,25,4,1,1,,,
2014-02-22,19342131,36,577741,1.3862943611198906,0,0,2,1,2,10,,-1,-1,-1,-1,-1,2014,2,22,5,53,8,1,1,,,
2014-03-13,20458793,24,358096,2.302585092994046,0,0,2,0,3,1,98.57,-1,-1,-1,-1,-1,2014,3,13,3,72,11,1,0,,,
2014-03-15,20597472,34,1246758,1.0986122886681098,0,0,2,0,4,6,,-1,-1,-1,-1,-1,2014,3,15,5,74,11,1,1,,,
2014-03-01,19684999,24,472314,0.6931471805599453,0,0,2,0,3,1,,-1,-1,-1,-1,-1,2014,3,1,5,60,9,1,1,,,
2014-01-26,17914178,32,510055,0.6931471805599453,0,0,2,0,1,3,,-1,-1,-1,-1,-1,2014,1,26,6,26,4,1,1,,,
2014-01-14,17142406,34,472314,1.9459101490553132,0,0,2,0,4,6,92.15,-1,-1,-1,-1,-1,2014,1,14,1,14,3,1,0,,,
2014-03-12,20407324,34,464356,2.3978952727983707,0,0,2,0,4,6,98.29,-1,-1,-1,-1,-1,2014,3,12,2,71,11,1,0,,,
2014-02-27,19586806,35,800958,0.6931471805599453,0,0,0,2,1,3,102.68,-1,-1,-1,-1,-1,2014,2,27,3,58,9,1,0,,,
2014-03-22,21036105,24,315180,1.3862943611198906,0,0,1,0,3,1,,-1,-1,-1,-1,-1,2014,3,22,5,81,12,1,1,,,
2014-03-21,21005216,51,210798,1.3862943611198906,0,0,2,0,0,17,99.97,-1,-1,-1,-1,-1,2014,3,21,4,80,12,1,0,,,
2014-02-09,18690829,26,155600,1.0986122886681098,0,0,2,0,3,10,,-1,-1,-1,-1,-1,2014,2,9,6,40,6,1,1,,,
2014-03-02,19759782,30,1121513,1.791759469228055,0,0,0,0,1,3,,0,0,0,0,0,2014,3,2,6,61,9,1,1,,,
2014-02-07,18588352,26,464336,1.9459101490553132,0,0,2,0,3,10,99.98,-1,-1,-1,-1,-1,2014,2,7,4,38,6,1,0,,,
2014-01-29,18101171,28,1464312,2.3978952727983707,0,0,1,0,2,10,97.34,-1,-1,-1,-1,-1,2014,1,29,2,29,5,1,0,,,
2014-02-27,19604400,51,902839,1.0986122886681098,0,0,2,0,0,17,102.68,-1,-1,-1,-1,-1,2014,2,27,3,58,9,1,0,,,
2014-02-09,18691034,26,454426,1.0986122886681098,0,0,2,0,3,10,,-1,-1,-1,-1,-1,2014,2,9,6,40,6,1,1,,,
2014-03-21,20982940,35,1464137,0.6931471805599453,0,0,1,2,1,3,99.97,-1,-1,-1,-1,-1,2014,3,21,4,80,12,1,0,,,
2014-03-17,20727443,32,621300,1.0986122886681098,0,0,2,0,1,3,98.43,-1,-1,-1,-1,-1,2014,3,17,0,76,12,1,0,,,
2014-03-17,20724119,28,578467,0.6931471805599453,0,0,2,0,2,10,98.43,-1,-1,-1,-1,-1,2014,3,17,0,76,12,1,0,,,
2014-01-07,16685144,26,407769,0.6931471805599453,0,0,0,0,3,10,93.31,-1,-1,-1,-1,-1,2014,1,7,1,7,2,1,0,,,
2014-03-13,20461557,26,458029,1.3862943611198906,0,0,0,0,3,10,98.57,-1,-1,-1,-1,-1,2014,3,13,3,72,11,1,0,,,
2014-01-26,17910730,28,730259,1.6094379124341003,0,0,1,0,2,10,,-1,-1,-1,-1,-1,2014,1,26,6,26,4,1,1,,,
2014-02-22,19336951,30,368136,0.6931471805599453,0,0,2,0,1,3,,-1,-1,-1,-1,-1,2014,2,22,5,53,8,1,1,,,
2014-03-19,20849524,27,1124164,1.791759469228055,0,0,1,3,3,1,100.71,-1,-1,-1,-1,-1,2014,3,19,2,78,12,1,0,,,
2014-03-08,20149484,32,1021281,1.0986122886681098,0,0,0,0,1,3,,-1,-1,-1,-1,-1,2014,3,8,5,67,10,1,1,,,
2014-01-02,16359430,28,1463637,2.833213344056216,0,0,1,0,2,10,95.14,-1,-1,-1,-1,-1,2014,1,2,3,2,1,1,0,,,
2014-02-17,19089836,24,1235251,0.6931471805599453,0,0,2,0,3,1,100.31,-1,-1,-1,-1,-1,2014,2,17,0,48,8,1,0,,,
2014-01-13,17075254,28,1463788,1.3862943611198906,0,0,1,0,2,10,91.45,-1,-1,-1,-1,-1,2014,1,13,0,13,3,1,0,,,
2014-01-18,17398575,34,463598,0.6931471805599453,0,0,0,0,4,6,,-1,-1,-1,-1,-1,2014,1,18,5,18,3,1,1,,,
2014-03-07,20109376,51,219147,3.295836866004329,0,0,1,0,0,17,102.82,-1,-1,-1,-1,-1,2014,3,7,4,66,10,1,0,,,
2014-03-04,19892819,36,220432,0.6931471805599453,0,0,2,1,2,10,103.64,0,1,1,1,0,2014,3,4,1,63,10,1,0,,,
2014-03-12,20397340,24,730258,2.302585092994046,0,0,1,0,3,1,98.29,-1,-1,-1,-1,-1,2014,3,12,2,71,11,1,0,,,
2014-01-20,17521718,24,463903,1.3862943611198906,0,0,0,0,3,1,93.96,-1,-1,-1,-1,-1,2014,1,20,0,20,4,1,0,,,
2014-02-15,19014461,51,843609,1.791759469228055,0,0,2,0,0,17,,-1,-1,-1,-1,-1,2014,2,15,5,46,7,1,1,,,
2014-01-30,18160758,27,1146785,1.0986122886681098,0,0,2,3,3,1,98.25,-1,-1,-1,-1,-1,2014,1,30,3,30,5,1,0,,,
2014-01-02,16365341,35,641042,2.3978952727983707,0,0,2,2,1,3,95.14,-1,-1,-1,-1,-1,2014,1,2,3,2,1,1,0,,,
2014-02-07,18590308,28,574898,1.791759469228055,0,0,0,0,2,10,99.98,-1,-1,-1,-1,-1,2014,2,7,4,38,6,1,0,,,
2014-03-10,20272492,24,454426,1.3862943611198906,0,0,2,0,3,1,101.39,-1,-1,-1,-1,-1,2014,3,10,0,69,11,1,0,,,
2014-03-21,20981720,34,1080021,1.9459101490553132,0,0,2,0,4,6,99.97,-1,-1,-1,-1,-1,2014,3,21,4,80,12,1,0,,,
2014-01-19,17455331,24,581078,2.5649493574615367,0,0,0,0,3,1,,-1,-1,-1,-1,-1,2014,1,19,6,19,3,1,1,,,
2014-03-24,21177951,32,1464208,0.6931471805599453,0,0,1,0,1,3,100.05,-1,-1,-1,-1,-1,2014,3,24,0,83,13,1,0,,,
2014-01-16,17266683,32,514172,1.0986122886681098,0,0,1,0,1,3,93.54,-1,-1,-1,-1,-1,2014,1,16,3,16,3,1,0,,,
2014-02-18,19141345,28,155607,1.3862943611198906,0,0,2,0,2,10,102.54,-1,-1,-1,-1,-1,2014,2,18,1,49,8,1,0,,,
2014-02-13,18887328,24,938129,1.0986122886681098,0,0,0,0,3,1,100.27,-1,-1,-1,-1,-1,2014,2,13,3,44,7,1,0,,,
2014-01-29,18101873,30,1121515,0.6931471805599453,0,0,0,0,1,3,97.34,-1,-1,-1,-1,-1,2014,1,29,2,29,5,1,0,,,
2014-02-13,18889711,27,514149,1.3862943611198906,0,0,2,3,3,1,100.27,-1,-1,-1,-1,-1,2014,2,13,3,44,7,1,0,,,
2014-03-04,19885906,28,638240,1.791759469228055,0,0,0,0,2,10,103.64,0,1,1,1,0,2014,3,4,1,63,10,1,0,,,
2014-03-17,20731953,36,1143686,0.6931471805599453,0,0,1,1,2,10,98.43,-1,-1,-1,-1,-1,2014,3,17,0,76,12,1,0,,,
2014-02-14,18939554,28,1168718,0.6931471805599453,0,0,2,0,2,10,100.31,-1,-1,-1,-1,-1,2014,2,14,4,45,7,1,0,,,
2014-01-31,18224014,27,1243814,1.3862943611198906,0,0,1,3,3,1,97.55,-1,-1,-1,-1,-1,2014,1,31,4,31,5,1,0,,,
2014-02-09,18694530,30,838832,0.6931471805599453,0,0,2,0,1,3,,-1,-1,-1,-1,-1,2014,2,9,6,40,6,1,1,,,
2014-03-15,20588043,26,116017,1.0986122886681098,0,0,2,0,3,10,,-1,-1,-1,-1,-1,2014,3,15,5,74,11,1,1,,,
2014-01-12,17039728,51,315713,1.3862943611198906,0,0,2,0,0,17,,-1,-1,-1,-1,-1,2014,1,12,6,12,2,1,1,,,
2014-03-29,21522496,51,556698,1.3862943611198906,0,0,1,0,0,17,,-1,-1,-1,-1,-1,2014,3,29,5,88,13,1,1,,,
2014-02-06,18543854,32,581078,1.3862943611198906,0,0,0,0,1,3,97.84,-1,-1,-1,-1,-1,2014,2,6,3,37,6,1,0,,,
2014-02-02,18338728,28,687549,0.6931471805599453,0,0,2,0,2,10,,-1,-1,-1,-1,-1,2014,2,2,6,33,5,1,1,,,
2014-02-11,18791376,26,467887,0.6931471805599453,0,0,2,0,3,10,99.96,-1,-1,-1,-1,-1,2014,2,11,1,42,7,1,0,,,
2014-03-20,20942161,51,839362,4.07753744390572,0,0,1,0,0,17,99.68,-1,-1,-1,-1,-1,2014,3,20,3,79,12,1,0,,,
2014-03-14,20532690,35,872307,1.3862943611198906,0,0,2,2,1,3,99.23,-1,-1,-1,-1,-1,2014,3,14,4,73,11,1,0,,,
2014-01-10,16874195,27,502230,1.3862943611198906,0,0,2,3,3,1,92.39,-1,-1,-1,-1,-1,2014,1,10,4,10,2,1,0,,,
2014-02-15,18992433,32,268834,1.6094379124341003,0,0,2,0,1,3,,-1,-1,-1,-1,-1,2014,2,15,5,46,7,1,1,,,
2014-01-08,16756398,34,1104725,0.6931471805599453,0,0,1,0,4,6,91.9,-1,-1,-1,-1,-1,2014,1,8,2,8,2,1,0,,,
2014-02-11,18799375,36,1146800,1.6094379124341003,0,0,2,1,2,10,99.96,-1,-1,-1,-1,-1,2014,2,11,1,42,7,1,0,,,
2014-01-03,16422523,26,1104725,0.6931471805599453,0,0,1,0,3,10,93.66,-1,-1,-1,-1,-1,2014,1,3,4,3,1,1,0,,,
2014-03-12,20402255,28,315712,1.791759469228055,0,0,2,0,2,10,98.29,-1,-1,-1,-1,-1,2014,3,12,2,71,11,1,0,,,
2014-03-13,20493039,51,1146785,0.6931471805599453,0,0,2,0,0,17,98.57,-1,-1,-1,-1,-1,2014,3,13,3,72,11,1,0,,,
2014-02-26,19533137,27,1012787,1.3862943611198906,0,0,2,3,3,1,102.93,-1,-1,-1,-1,-1,2014,2,26,2,57,9,1,0,,,
2014-03-08,20176953,51,926958,2.8903717578961645,0,0,2,0,0,17,,-1,-1,-1,-1,-1,2014,3,8,5,67,10,1,1,,,
2014-02-16,19037304,24,115892,3.5263605246161616,0,0,2,0,3,1,,-1,-1,-1,-1,-1,2014,2,16,6,47,7,1,1,,,
2014-01-22,17651844,27,402136,1.791759469228055,0,0,0,3,3,1,96.35,-1,-1,-1,-1,-1,2014,1,22,2,22,4,1,0,,,
2014-03-26,21300971,30,314393,1.3862943611198906,0,0,0,0,1,3,100.61,-1,-1,-1,-1,-1,2014,3,26,2,85,13,1,0,,,
2014-02-01,18310469,51,890214,2.1972245773362196,0,0,2,0,0,17,,-1,-1,-1,-1,-1,2014,2,1,5,32,5,1,1,,,
2014-03-12,20400019,26,743494,1.9459101490553132,0,0,0,0,3,10,98.29,-1,-1,-1,-1,-1,2014,3,12,2,71,11,1,0,,,
2014-03-05,19945079,24,406965,1.9459101490553132,0,0,0,0,3,1,101.75,-1,-1,-1,-1,-1,2014,3,5,2,64,10,1,0,,,
2014-03-31,21623509,26,1463857,2.833213344056216,0,0,1,0,3,10,101.57,-1,-1,-1,-1,-1,2014,3,31,0,90,14,1,0,,,
2014-01-29,18100536,28,740714,0.6931471805599453,0,0,0,0,2,10,97.34,-1,-1,-1,-1,-1,2014,1,29,2,29,5,1,0,,,
2014-03-02,19788010,51,224081,1.0986122886681098,0,0,0,0,0,17,,0,0,0,0,0,2014,3,2,6,61,9,1,1,,,
2014-01-18,17425036,51,954796,1.3862943611198906,0,0,2,0,0,17,,-1,-1,-1,-1,-1,2014,1,18,5,18,3,1,1,,,
2014-01-06,16622505,26,819933,1.0986122886681098,0,0,1,0,3,10,93.12,-1,-1,-1,-1,-1,2014,1,6,0,6,2,1,0,,,
2014-01-24,17782107,34,155500,3.4657359027997265,0,0,2,0,4,6,96.66,-1,-1,-1,-1,-1,2014,1,24,4,24,4,1,0,,,
2014-01-03,16430289,34,1057490,1.6094379124341003,0,0,0,0,4,6,93.66,-1,-1,-1,-1,-1,2014,1,3,4,3,1,1,0,,,
2014-02-20,19240562,32,413987,0.6931471805599453,0,0,0,0,1,3,103.2,-1,-1,-1,-1,-1,2014,2,20,3,51,8,1,0,,,
2014-03-01,19724368,51,1121514,0.6931471805599453,0,0,0,0,0,17,,-1,-1,-1,-1,-1,2014,3,1,5,60,9,1,1,,,
2014-03-13,20492775,51,890215,2.302585092994046,0,0,2,0,0,17,98.57,-1,-1,-1,-1,-1,2014,3,13,3,72,11,1,0,,,
2014-02-28,19630961,28,414623,1.3862943611198906,0,0,2,0,2,10,102.88,-1,-1,-1,-1,-1,2014,2,28,4,59,9,1,0,,,
2014-01-07,16692912,34,421066,1.6094379124341003,0,0,2,0,4,6,93.31,-1,-1,-1,-1,-1,2014,1,7,1,7,2,1,0,,,
2014-03-19,20856887,35,1047394,0.6931471805599453,0,0,0,2,1,3,100.71,-1,-1,-1,-1,-1,2014,3,19,2,78,12,1,0,,,
2014-02-27,19586574,35,215352,3.713572066704308,0,0,2,2,1,3,102.68,-1,-1,-1,-1,-1,2014,2,27,3,58,9,1,0,,,
2014-01-26,17941732,51,518091,3.4657359027997265,0,0,1,0,0,17,,-1,-1,-1,-1,-1,2014,1,26,6,26,4,1,1,,,
2014-03-01,19724763,51,1463936,1.9459101490553132,0,0,1,0,0,17,,-1,-1,-1,-1,-1,2014,3,1,5,60,9,1,1,,,
2014-03-06,20045438,51,305079,1.3862943611198906,0,0,2,0,0,17,101.82,-1,-1,-1,-1,-1,2014,3,6,3,65,10,1,0,,,
2014-03-21,20982099,34,1464028,1.0986122886681098,0,0,1,0,4,6,99.97,-1,-1,-1,-1,-1,2014,3,21,4,80,12,1,0,,,
2014-01-23,17713011,26,1109325,2.1972245773362196,0,0,1,0,3,10,97.23,-1,-1,-1,-1,-1,2014,1,23,3,23,4,1,0,,,
2014-03-01,19684655,24,119026,2.6390573296152584,0,0,0,0,3,1,,-1,-1,-1,-1,-1,2014,3,1,5,60,9,1,1,,,
2014-03-14,20531774,34,1047690,1.3862943611198906,0,0,1,0,4,6,99.23,-1,-1,-1,-1,-1,2014,3,14,4,73,11,1,0,,,
2014-01-06,16628072,32,572838,1.3862943611198906,0,0,0,0,1,3,93.12,-1,-1,-1,-1,-1,2014,1,6,0,6,2,1,0,,,
2014-01-06,16624023,27,1162382,2.5649493574615367,0,0,2,3,3,1,93.12,-1,-1,-1,-1,-1,2014,1,6,0,6,2,1,0,,,
2014-03-23,21106430,26,913966,0.6931471805599453,0,0,2,0,3,10,,-1,-1,-1,-1,-1,2014,3,23,6,82,12,1,1,,,
2014-02-01,18287410,32,308916,1.3862943611198906,0,0,0,0,1,3,,-1,-1,-1,-1,-1,2014,2,1,5,32,5,1,1,,,
2014-02-08,18640313,27,502230,1.3862943611198906,0,0,2,3,3,1,,-1,-1,-1,-1,-1,2014,2,8,5,39,6,1,1,,,
2014-01-21,17593821,32,938567,0.6931471805599453,0,0,2,0,1,3,94.51,-1,-1,-1,-1,-1,2014,1,21,1,21,4,1,0,,,
2014-01-04,16486476,24,1037857,4.04305126783455,0,0,1,0,3,1,,-1,-1,-1,-1,-1,2014,1,4,5,4,1,1,1,,,
2014-03-18,20792248,34,115693,0.6931471805599453,0,0,2,0,4,6,100.08,-1,-1,-1,-1,-1,2014,3,18,1,77,12,1,0,,,
2014-01-20,17527010,28,850333,1.791759469228055,0,0,2,0,2,10,93.96,-1,-1,-1,-1,-1,2014,1,20,0,20,4,1,0,,,
2014-01-23,17721283,35,554145,1.791759469228055,0,0,2,2,1,3,97.23,-1,-1,-1,-1,-1,2014,1,23,3,23,4,1,0,,,
2014-03-03,19826919,34,323227,0.6931471805599453,0,0,2,0,4,6,105.34,0,1,1,1,0,2014,3,3,0,62,10,1,0,,,
2014-03-22,21037257,24,1463862,4.976733742420574,0,0,1,0,3,1,,-1,-1,-1,-1,-1,2014,3,22,5,81,12,1,1,,,
2014-01-26,17941630,51,411557,0.6931471805599453,0,0,2,0,0,17,,-1,-1,-1,-1,-1,2014,1,26,6,26,4,1,1,,,
2014-03-09,20219266,35,470760,1.3862943611198906,0,0,0,2,1,3,,-1,-1,-1,-1,-1,2014,3,9,6,68,10,1,1,,,
2014-01-23,17715675,28,1346628,1.0986122886681098,0,0,0,0,2,10,97.23,-1,-1,-1,-1,-1,2014,1,23,3,23,4,1,0,,,
2014-03-17,20725493,30,1037846,1.0986122886681098,0,0,2,0,1,3,98.43,-1,-1,-1,-1,-1,2014,3,17,0,76,12,1,0,,,
2014-01-08,16753975,32,364413,1.791759469228055,0,0,0,0,1,3,91.9,-1,-1,-1,-1,-1,2014,1,8,2,8,2,1,0,,,
2014-01-07,16683152,24,1039087,1.3862943611198906,0,0,0,0,3,1,93.31,-1,-1,-1,-1,-1,2014,1,7,1,7,2,1,0,,,
2014-01-13,17079943,34,757880,1.3862943611198906,0,0,2,0,4,6,91.45,-1,-1,-1,-1,-1,2014,1,13,0,13,3,1,0,,,
2014-02-25,19491403,36,926958,2.1972245773362196,0,0,2,1,2,10,102.2,-1,-1,-1,-1,-1,2014,2,25,1,56,9,1,0,,,
2014-03-17,20724222,28,759694,2.0794415416798357,0,0,2,0,2,10,98.43,-1,-1,-1,-1,-1,2014,3,17,0,76,12,1,0,,,
2014-01-13,17074639,28,691945,0.6931471805599453,0,0,0,0,2,10,91.45,-1,-1,-1,-1,-1,2014,1,13,0,13,3,1,0,,,
2014-03-13,20492842,51,956013,0.6931471805599453,0,0,2,0,0,17,98.57,-1,-1,-1,-1,-1,2014,3,13,3,72,11,1,0,,,
2014-03-21,20983174,36,314570,1.791759469228055,0,0,0,1,2,10,99.97,-1,-1,-1,-1,-1,2014,3,21,4,80,12,1,0,,,
2014-03-31,21655703,51,740713,2.70805020110221,0,0,0,0,0,17,101.57,-1,-1,-1,-1,-1,2014,3,31,0,90,14,1,0,,,
2014-03-31,21625597,28,764438,2.1972245773362196,0,0,2,0,2,10,101.57,-1,-1,-1,-1,-1,2014,3,31,0,90,14,1,0,,,
2014-02-19,19196101,36,1162933,1.6094379124341003,0,0,2,1,2,10,103.46,-1,-1,-1,-1,-1,2014,2,19,2,50,8,1,0,,,
2014-03-01,19688104,26,360705,1.0986122886681098,0,0,2,0,3,10,,-1,-1,-1,-1,-1,2014,3,1,5,60,9,1,1,,,
2014-02-25,19483527,26,157956,0.6931471805599453,0,0,2,0,3,10,102.2,-1,-1,-1,-1,-1,2014,2,25,1,56,9,1,0,,,
2014-03-22,21049641,36,310671,1.3862943611198906,0,0,2,1,2,10,,-1,-1,-1,-1,-1,2014,3,22,5,81,12,1,1,,,
2014-01-13,17074614,28,668752,1.0986122886681098,0,0,0,0,2,10,91.45,-1,-1,-1,-1,-1,2014,1,13,0,13,3,1,0,,,
2014-03-31,21655248,51,222879,3.044522437723423,0,0,2,0,0,17,101.57,-1,-1,-1,-1,-1,2014,3,31,0,90,14,1,0,,,
2014-02-14,18938406,27,1009997,1.6094379124341003,0,0,0,3,3,1,100.31,-1,-1,-1,-1,-1,2014,2,14,4,45,7,1,0,,,
2014-03-02,19766380,36,949297,2.1972245773362196,0,0,0,1,2,10,,0,0,0,0,0,2014,3,2,6,61,9,1,1,,,
2014-02-08,18646759,35,158956,1.0986122886681098,0,0,0,2,1,3,,-1,-1,-1,-1,-1,2014,2,8,5,39,6,1,1,,,
2014-03-28,21429993,34,1146783,2.0794415416798357,0,0,2,0,4,6,101.73,-1,-1,-1,-1,-1,2014,3,28,4,87,13,1,0,,,
2014-03-13,20461619,26,564533,1.9459101490553132,0,0,2,0,3,10,98.57,-1,-1,-1,-1,-1,2014,3,13,3,72,11,1,0,,,
2014-01-15,17199126,27,819934,1.9459101490553132,0,0,1,3,3,1,93.78,-1,-1,-1,-1,-1,2014,1,15,2,15,3,1,0,,,
2014-02-15,18994566,34,848765,3.1354942159291497,0,0,2,0,4,6,,-1,-1,-1,-1,-1,2014,2,15,5,46,7,1,1,,,
2014-03-23,21115743,35,579759,2.6390573296152584,0,0,2,2,1,3,,-1,-1,-1,-1,-1,2014,3,23,6,82,12,1,1,,,
2014-03-07,20086071,34,1243815,1.0986122886681098,0,0,1,0,4,6,102.82,-1,-1,-1,-1,-1,2014,3,7,4,66,10,1,0,,,
2014-01-19,17459873,27,1093340,0.6931471805599453,0,0,2,3,3,1,,-1,-1,-1,-1,-1,2014,1,19,6,19,3,1,1,,,
2014-02-05,18488418,24,1104725,0.6931471805599453,0,0,1,0,3,1,97.4,-1,-1,-1,-1,-1,2014,2,5,2,36,6,1,0,,,
2014-01-25,17875145,51,1143691,1.791759469228055,0,0,2,0,0,17,,-1,-1,-1,-1,-1,2014,1,25,5,25,4,1,1,,,
2014-01-07,16682614,24,460804,1.3862943611198906,0,0,2,0,3,1,93.31,-1,-1,-1,-1,-1,2014,1,7,1,7,2,1,0,,,
